,Game,Date,Avg_Players
3143,Project Zomboid,2022-05-01,14138.46
3144,Project Zomboid,2022-04-01,14546.84
3145,Project Zomboid,2022-03-01,15728.74
3146,Project Zomboid,2022-02-01,24627.33
3147,Project Zomboid,2022-01-01,41957.17
3148,Project Zomboid,2021-12-01,20322.53
3149,Project Zomboid,2021-11-01,4958.66
3150,Project Zomboid,2021-10-01,4705.81
3151,Project Zomboid,2021-09-01,5157.61
3152,Project Zomboid,2021-08-01,5131.48
3153,Project Zomboid,2021-07-01,3576.20
3154,Project Zomboid,2021-06-01,3419.79
3155,Project Zomboid,2021-05-01,4151.58
3156,Project Zomboid,2021-04-01,3952.27
3157,Project Zomboid,2021-03-01,2065.29
3158,Project Zomboid,2021-02-01,1792.99
3159,Project Zomboid,2021-01-01,2044.64
3160,Project Zomboid,2020-12-01,1944.54
3161,Project Zomboid,2020-11-01,2756.02
3162,Project Zomboid,2020-10-01,1674.95
3163,Project Zomboid,2020-09-01,1226.24
3164,Project Zomboid,2020-08-01,1232.13
3165,Project Zomboid,2020-07-01,1177.94
3166,Project Zomboid,2020-06-01,1027.82
3167,Project Zomboid,2020-05-01,1232.46
3168,Project Zomboid,2020-04-01,1302.75
3169,Project Zomboid,2020-03-01,1182.52
3170,Project Zomboid,2020-02-01,1073.39
3171,Project Zomboid,2020-01-01,1211.27
3172,Project Zomboid,2019-12-01,1564.18
3173,Project Zomboid,2019-11-01,1616.82
3174,Project Zomboid,2019-10-01,1132.18
3175,Project Zomboid,2019-09-01,658.68
3176,Project Zomboid,2019-08-01,851.55
3177,Project Zomboid,2019-07-01,867.83
3178,Project Zomboid,2019-06-01,728.64
3179,Project Zomboid,2019-05-01,888.78
3180,Project Zomboid,2019-04-01,753.92
3181,Project Zomboid,2019-03-01,865.02
3182,Project Zomboid,2019-02-01,631.23
3183,Project Zomboid,2019-01-01,749.30
3184,Project Zomboid,2018-12-01,696.70
3185,Project Zomboid,2018-11-01,756.88
3186,Project Zomboid,2018-10-01,641.82
3187,Project Zomboid,2018-09-01,668.30
3188,Project Zomboid,2018-08-01,755.42
3189,Project Zomboid,2018-07-01,1183.84
3190,Project Zomboid,2018-06-01,1442.07
3191,Project Zomboid,2018-05-01,622.19
3192,Project Zomboid,2018-04-01,599.15
3193,Project Zomboid,2018-03-01,539.57
3194,Project Zomboid,2018-02-01,561.43
3195,Project Zomboid,2018-01-01,660.11
3196,Project Zomboid,2017-12-01,644.32
3197,Project Zomboid,2017-11-01,602.94
3198,Project Zomboid,2017-10-01,557.79
3199,Project Zomboid,2017-09-01,473.35
3200,Project Zomboid,2017-08-01,484.22
3201,Project Zomboid,2017-07-01,613.06
3202,Project Zomboid,2017-06-01,589.04
3203,Project Zomboid,2017-05-01,574.52
3204,Project Zomboid,2017-04-01,543.62
3205,Project Zomboid,2017-03-01,558.06
3206,Project Zomboid,2017-02-01,565.38
3207,Project Zomboid,2017-01-01,662.53
3208,Project Zomboid,2016-12-01,566.03
3209,Project Zomboid,2016-11-01,506.92
3210,Project Zomboid,2016-10-01,449.70
3211,Project Zomboid,2016-09-01,451.04
3212,Project Zomboid,2016-08-01,497.75
3213,Project Zomboid,2016-07-01,655.66
3214,Project Zomboid,2016-06-01,657.02
3215,Project Zomboid,2016-05-01,693.86
3216,Project Zomboid,2016-04-01,598.49
3217,Project Zomboid,2016-03-01,599.14
3218,Project Zomboid,2016-02-01,625.85
3219,Project Zomboid,2016-01-01,720.19
3220,Project Zomboid,2015-12-01,558.70
3221,Project Zomboid,2015-11-01,467.91
3222,Project Zomboid,2015-10-01,530.41
3223,Project Zomboid,2015-09-01,511.41
3224,Project Zomboid,2015-08-01,555.11
3225,Project Zomboid,2015-07-01,640.50
3226,Project Zomboid,2015-06-01,714.07
3227,Project Zomboid,2015-05-01,599.13
3228,Project Zomboid,2015-04-01,520.99
3229,Project Zomboid,2015-03-01,646.87
3230,Project Zomboid,2015-02-01,563.40
3231,Project Zomboid,2015-01-01,552.81
3232,Project Zomboid,2014-12-01,470.21
3233,Project Zomboid,2014-11-01,394.09
3234,Project Zomboid,2014-10-01,527.61
3235,Project Zomboid,2014-09-01,271.92
3236,Project Zomboid,2014-08-01,317.50
3237,Project Zomboid,2014-07-01,442.26
3238,Project Zomboid,2014-06-01,646.28
3239,Project Zomboid,2014-05-01,463.59
3240,Project Zomboid,2014-04-01,380.72
3241,Project Zomboid,2014-03-01,679.28
3242,Project Zomboid,2014-02-01,340.04
3243,Project Zomboid,2014-01-01,216.44
3244,Project Zomboid,2013-12-01,236.84
3245,Project Zomboid,2013-11-01,411.67
3246,RimWorld,2026-04-01,26605.12
3247,RimWorld,2026-03-01,27013.83
3248,RimWorld,2026-02-01,28201.88
3249,RimWorld,2026-01-01,27676.49
3250,RimWorld,2025-12-01,24005.40
3251,RimWorld,2025-11-01,23364.76
3252,RimWorld,2025-10-01,25540.27
3253,RimWorld,2025-09-01,28485.08
3254,RimWorld,2025-08-01,44614.45
3255,RimWorld,2025-07-01,51133.98
3256,RimWorld,2025-06-01,25027.92
3257,RimWorld,2025-05-01,23299.97
3258,RimWorld,2025-04-01,24175.62
3259,RimWorld,2025-03-01,23397.62
3260,RimWorld,2025-02-01,23681.62
3261,RimWorld,2025-01-01,23633.22
3262,RimWorld,2024-12-01,21282.67
3263,RimWorld,2024-11-01,20421.19
3264,RimWorld,2024-10-01,20769.51
3265,RimWorld,2024-09-01,20053.75
3266,RimWorld,2024-08-01,21964.01
3267,RimWorld,2024-07-01,21545.25
3268,RimWorld,2024-06-01,21202.64
3269,RimWorld,2024-05-01,27322.44
3270,RimWorld,2024-04-01,32985.29
3271,RimWorld,2024-03-01,20299.88
3272,RimWorld,2024-02-01,18108.59
3273,RimWorld,2024-01-01,19156.94
3274,RimWorld,2023-12-01,19349.34
3275,RimWorld,2023-11-01,19232.60
3276,RimWorld,2023-10-01,18796.98
3277,RimWorld,2023-09-01,16224.36
3278,RimWorld,2023-08-01,18850.76
3279,RimWorld,2023-07-01,20756.48
3280,RimWorld,2023-06-01,17417.55
3281,RimWorld,2023-05-01,19138.24
3282,RimWorld,2023-04-01,18802.53
3283,RimWorld,2023-03-01,17840.67
3284,RimWorld,2023-02-01,20045.85
3285,RimWorld,2023-01-01,23151.27
3286,RimWorld,2022-12-01,22629.80
3287,RimWorld,2022-11-01,31704.99
3288,RimWorld,2022-10-01,25331.18
3289,RimWorld,2022-09-01,17604.53
3290,RimWorld,2022-08-01,20221.03
3291,RimWorld,2022-07-01,19501.84
3292,RimWorld,2022-06-01,17892.60
3293,RimWorld,2022-05-01,18307.36
3294,RimWorld,2022-04-01,17846.39
3295,RimWorld,2022-03-01,17259.10
3296,RimWorld,2022-02-01,17980.18
3297,RimWorld,2022-01-01,18436.22
3298,RimWorld,2021-12-01,16159.64
3299,RimWorld,2021-11-01,15875.30
3300,RimWorld,2021-10-01,16765.36
3301,RimWorld,2021-09-01,20348.73
3302,RimWorld,2021-08-01,29457.90
3303,RimWorld,2021-07-01,25239.43
3304,RimWorld,2021-06-01,16031.31
3305,RimWorld,2021-05-01,14855.82
3306,RimWorld,2021-04-01,14487.47
3307,RimWorld,2021-03-01,14895.80
3308,RimWorld,2021-02-01,18423.33
3309,RimWorld,2021-01-01,18661.34
3310,RimWorld,2020-12-01,14277.14
3311,RimWorld,2020-11-01,14769.24
3312,RimWorld,2020-10-01,13851.02
3313,RimWorld,2020-09-01,15326.43
3314,RimWorld,2020-08-01,16529.27
3315,RimWorld,2020-07-01,15243.38
3316,RimWorld,2020-06-01,14297.36
3317,RimWorld,2020-05-01,14814.16
3318,RimWorld,2020-04-01,17571.78
3319,RimWorld,2020-03-01,26111.78
3320,RimWorld,2020-02-01,15436.96
3321,RimWorld,2020-01-01,12110.73
3322,RimWorld,2019-12-01,9969.46
3323,RimWorld,2019-11-01,10029.64
3324,RimWorld,2019-10-01,10045.15
3325,RimWorld,2019-09-01,10463.40
3326,RimWorld,2019-08-01,11416.53
3327,RimWorld,2019-07-01,10041.86
3328,RimWorld,2019-06-01,10375.04
3329,RimWorld,2019-05-01,10834.25
3330,RimWorld,2019-04-01,10633.26
3331,RimWorld,2019-03-01,10593.21
3332,RimWorld,2019-02-01,11672.00
3333,RimWorld,2019-01-01,11907.63
3334,RimWorld,2018-12-01,10097.42
3335,RimWorld,2018-11-01,13297.56
3336,RimWorld,2018-10-01,13007.56
3337,RimWorld,2018-09-01,9627.73
3338,RimWorld,2018-08-01,7449.17
3339,RimWorld,2018-07-01,7802.86
3340,RimWorld,2018-06-01,6518.26
3341,RimWorld,2018-05-01,6297.99
3342,RimWorld,2018-04-01,6508.88
3343,RimWorld,2018-03-01,6223.99
3344,RimWorld,2018-02-01,6379.57
3345,RimWorld,2018-01-01,7674.39
3346,RimWorld,2017-12-01,8400.45
3347,RimWorld,2017-11-01,7031.69
3348,RimWorld,2017-10-01,5753.01
3349,RimWorld,2017-09-01,5737.71
3350,RimWorld,2017-08-01,6124.95
3351,RimWorld,2017-07-01,6718.67
3352,RimWorld,2017-06-01,7332.94
3353,RimWorld,2017-05-01,5702.37
3354,RimWorld,2017-04-01,5343.21
3355,RimWorld,2017-03-01,5593.80
3356,RimWorld,2017-02-01,6385.31
3357,RimWorld,2017-01-01,8305.95
3358,RimWorld,2016-12-01,5140.94
3359,RimWorld,2016-11-01,3949.07
3360,RimWorld,2016-10-01,4522.13
3361,RimWorld,2016-09-01,6123.16
3362,RimWorld,2016-08-01,7807.85
3363,RimWorld,2016-07-01,4700.59
3364,RimWorld,2016-06-01,1.93
3365,RimWorld,2016-05-01,1.27
3366,ARK: Survival Ascended,2026-04-01,26656.37
3367,ARK: Survival Ascended,2026-03-01,28484.99
3368,ARK: Survival Ascended,2026-02-01,23746.39
3369,ARK: Survival Ascended,2026-01-01,30560.42
3370,ARK: Survival Ascended,2025-12-01,22710.99
3371,ARK: Survival Ascended,2025-11-01,19291.48
3372,ARK: Survival Ascended,2025-10-01,19198.92
3373,ARK: Survival Ascended,2025-09-01,15430.33
3374,ARK: Survival Ascended,2025-08-01,19488.79
3375,ARK: Survival Ascended,2025-07-01,25880.34
3376,ARK: Survival Ascended,2025-06-01,21886.50
3377,ARK: Survival Ascended,2025-05-01,15703.90
3378,ARK: Survival Ascended,2025-04-01,16600.82
3379,ARK: Survival Ascended,2025-03-01,19411.79
3380,ARK: Survival Ascended,2025-02-01,21100.28
3381,ARK: Survival Ascended,2025-01-01,24055.83
3382,ARK: Survival Ascended,2024-12-01,20175.57
3383,ARK: Survival Ascended,2024-11-01,16391.50
3384,ARK: Survival Ascended,2024-10-01,16036.00
3385,ARK: Survival Ascended,2024-09-01,20782.59
3386,ARK: Survival Ascended,2024-08-01,12516.53
3387,ARK: Survival Ascended,2024-07-01,14216.53
3388,ARK: Survival Ascended,2024-06-01,18344.52
3389,ARK: Survival Ascended,2024-05-01,14454.33
3390,ARK: Survival Ascended,2024-04-01,22548.90
3391,ARK: Survival Ascended,2024-03-01,14280.72
3392,ARK: Survival Ascended,2024-02-01,14390.59
3393,ARK: Survival Ascended,2024-01-01,20993.79
3394,ARK: Survival Ascended,2023-12-01,32463.48
3395,ARK: Survival Ascended,2023-11-01,48396.97
3396,ARK: Survival Ascended,2023-10-01,58972.33
3397,Mount & Blade II: Bannerlord,2026-04-01,21767.02
3398,Mount & Blade II: Bannerlord,2026-03-01,21077.07
3399,Mount & Blade II: Bannerlord,2026-02-01,20917.63
3400,Mount & Blade II: Bannerlord,2026-01-01,26949.47
3401,Mount & Blade II: Bannerlord,2025-12-01,36551.91
3402,Mount & Blade II: Bannerlord,2025-11-01,25076.68
3403,Mount & Blade II: Bannerlord,2025-10-01,23054.12
3404,Mount & Blade II: Bannerlord,2025-09-01,21123.37
3405,Mount & Blade II: Bannerlord,2025-08-01,19567.12
3406,Mount & Blade II: Bannerlord,2025-07-01,22169.92
3407,Mount & Blade II: Bannerlord,2025-06-01,20413.36
3408,Mount & Blade II: Bannerlord,2025-05-01,15561.02
3409,Mount & Blade II: Bannerlord,2025-04-01,17384.65
3410,Mount & Blade II: Bannerlord,2025-03-01,17238.63
3411,Mount & Blade II: Bannerlord,2025-02-01,17719.88
3412,Mount & Blade II: Bannerlord,2025-01-01,22767.61
3413,Mount & Blade II: Bannerlord,2024-12-01,18569.43
3414,Mount & Blade II: Bannerlord,2024-11-01,17165.13
3415,Mount & Blade II: Bannerlord,2024-10-01,16535.86
3416,Mount & Blade II: Bannerlord,2024-09-01,17118.64
3417,Mount & Blade II: Bannerlord,2024-08-01,18085.52
3418,Mount & Blade II: Bannerlord,2024-07-01,19194.10
3419,Mount & Blade II: Bannerlord,2024-06-01,16117.91
3420,Mount & Blade II: Bannerlord,2024-05-01,14813.63
3421,Mount & Blade II: Bannerlord,2024-04-01,17616.33
3422,Mount & Blade II: Bannerlord,2024-03-01,19577.21
3423,Mount & Blade II: Bannerlord,2024-02-01,17319.30
3424,Mount & Blade II: Bannerlord,2024-01-01,21437.12
3425,Mount & Blade II: Bannerlord,2023-12-01,19820.76
3426,Mount & Blade II: Bannerlord,2023-11-01,16131.31
3427,Mount & Blade II: Bannerlord,2023-10-01,13975.31
3428,Mount & Blade II: Bannerlord,2023-09-01,13855.70
3429,Mount & Blade II: Bannerlord,2023-08-01,14617.64
3430,Mount & Blade II: Bannerlord,2023-07-01,18940.78
3431,Mount & Blade II: Bannerlord,2023-06-01,14030.37
3432,Mount & Blade II: Bannerlord,2023-05-01,15142.49
3433,Mount & Blade II: Bannerlord,2023-04-01,16683.39
3434,Mount & Blade II: Bannerlord,2023-03-01,17035.85
3435,Mount & Blade II: Bannerlord,2023-02-01,17070.34
3436,Mount & Blade II: Bannerlord,2023-01-01,21486.71
3437,Mount & Blade II: Bannerlord,2022-12-01,22828.80
3438,Mount & Blade II: Bannerlord,2022-11-01,31197.66
3439,Mount & Blade II: Bannerlord,2022-10-01,20027.02
3440,Mount & Blade II: Bannerlord,2022-09-01,14967.99
3441,Mount & Blade II: Bannerlord,2022-08-01,14323.01
3442,Mount & Blade II: Bannerlord,2022-07-01,13588.42
3443,Mount & Blade II: Bannerlord,2022-06-01,13648.64
3444,Mount & Blade II: Bannerlord,2022-05-01,12461.87
3445,Mount & Blade II: Bannerlord,2022-04-01,14326.86
3446,Mount & Blade II: Bannerlord,2022-03-01,13345.79
3447,Mount & Blade II: Bannerlord,2022-02-01,16557.46
3448,Mount & Blade II: Bannerlord,2022-01-01,21136.94
3449,Mount & Blade II: Bannerlord,2021-12-01,15763.26
3450,Mount & Blade II: Bannerlord,2021-11-01,13073.66
3451,Mount & Blade II: Bannerlord,2021-10-01,11713.47
3452,Mount & Blade II: Bannerlord,2021-09-01,11981.34
3453,Mount & Blade II: Bannerlord,2021-08-01,13729.10
3454,Mount & Blade II: Bannerlord,2021-07-01,13476.29
3455,Mount & Blade II: Bannerlord,2021-06-01,11263.87
3456,Mount & Blade II: Bannerlord,2021-05-01,13243.51
3457,Mount & Blade II: Bannerlord,2021-04-01,13974.02
3458,Mount & Blade II: Bannerlord,2021-03-01,13398.50
3459,Mount & Blade II: Bannerlord,2021-02-01,12331.63
3460,Mount & Blade II: Bannerlord,2021-01-01,13377.37
3461,Mount & Blade II: Bannerlord,2020-12-01,9834.10
3462,Mount & Blade II: Bannerlord,2020-11-01,9801.80
3463,Mount & Blade II: Bannerlord,2020-10-01,10878.09
3464,Mount & Blade II: Bannerlord,2020-09-01,11078.31
3465,Mount & Blade II: Bannerlord,2020-08-01,11701.85
3466,Mount & Blade II: Bannerlord,2020-07-01,11979.40
3467,Mount & Blade II: Bannerlord,2020-06-01,14921.10
3468,Mount & Blade II: Bannerlord,2020-05-01,31529.86
3469,Mount & Blade II: Bannerlord,2020-04-01,113492.99
3470,Mount & Blade II: Bannerlord,2016-10-01,0.25
3471,Monster Hunter: World,2026-04-01,15366.40
3472,Monster Hunter: World,2026-03-01,10130.95
3473,Monster Hunter: World,2026-02-01,10409.75
3474,Monster Hunter: World,2026-01-01,12702.17
3475,Monster Hunter: World,2025-12-01,12416.52
3476,Monster Hunter: World,2025-11-01,11950.91
3477,Monster Hunter: World,2025-10-01,10289.54
3478,Monster Hunter: World,2025-09-01,8880.86
3479,Monster Hunter: World,2025-08-01,10601.13
3480,Monster Hunter: World,2025-07-01,11059.67
3481,Monster Hunter: World,2025-06-01,12472.84
3482,Monster Hunter: World,2025-05-01,14187.45
3483,Monster Hunter: World,2025-04-01,14855.32
3484,Monster Hunter: World,2025-03-01,23005.59
3485,Monster Hunter: World,2025-02-01,31160.87
3486,Monster Hunter: World,2025-01-01,26060.49
3487,Monster Hunter: World,2024-12-01,31158.65
3488,Monster Hunter: World,2024-11-01,43445.83
3489,Monster Hunter: World,2024-10-01,37127.82
3490,Monster Hunter: World,2024-09-01,31109.49
3491,Monster Hunter: World,2024-08-01,30985.03
3492,Monster Hunter: World,2024-07-01,29325.32
3493,Monster Hunter: World,2024-06-01,43571.75
3494,Monster Hunter: World,2024-05-01,33494.48
3495,Monster Hunter: World,2024-04-01,43569.09
3496,Monster Hunter: World,2024-03-01,50412.10
3497,Monster Hunter: World,2024-02-01,45001.94
3498,Monster Hunter: World,2024-01-01,76512.76
3499,Monster Hunter: World,2023-12-01,45019.26
3500,Monster Hunter: World,2023-11-01,21674.90
3501,Monster Hunter: World,2023-10-01,18958.76
3502,Monster Hunter: World,2023-09-01,14839.70
3503,Monster Hunter: World,2023-08-01,13365.17
3504,Monster Hunter: World,2023-07-01,15212.98
3505,Monster Hunter: World,2023-06-01,14544.16
3506,Monster Hunter: World,2023-05-01,14445.23
3507,Monster Hunter: World,2023-04-01,18085.57
3508,Monster Hunter: World,2023-03-01,20818.66
3509,Monster Hunter: World,2023-02-01,15355.16
3510,Monster Hunter: World,2023-01-01,15569.28
3511,Monster Hunter: World,2022-12-01,11914.73
3512,Monster Hunter: World,2022-11-01,11274.42
3513,Monster Hunter: World,2022-10-01,10710.97
3514,Monster Hunter: World,2022-09-01,11315.78
3515,Monster Hunter: World,2022-08-01,14561.84
3516,Monster Hunter: World,2022-07-01,15970.97
3517,Monster Hunter: World,2022-06-01,15366.97
3518,Monster Hunter: World,2022-05-01,15724.61
3519,Monster Hunter: World,2022-04-01,13276.84
3520,Monster Hunter: World,2022-03-01,12525.90
3521,Monster Hunter: World,2022-02-01,13374.26
3522,Monster Hunter: World,2022-01-01,16996.71
3523,Monster Hunter: World,2021-12-01,14083.76
3524,Monster Hunter: World,2021-11-01,13001.21
3525,Monster Hunter: World,2021-10-01,15060.16
3526,Monster Hunter: World,2021-09-01,15486.47
3527,Monster Hunter: World,2021-08-01,19024.02
3528,Monster Hunter: World,2021-07-01,18311.32
3529,Monster Hunter: World,2021-06-01,16888.26
3530,Monster Hunter: World,2021-05-01,19874.28
3531,Monster Hunter: World,2021-04-01,23259.92
3532,Monster Hunter: World,2021-03-01,20324.15
3533,Monster Hunter: World,2021-02-01,23905.37
3534,Monster Hunter: World,2021-01-01,30795.24
3535,Monster Hunter: World,2020-12-01,25810.45
3536,Monster Hunter: World,2020-11-01,24913.25
3537,Monster Hunter: World,2020-10-01,47069.19
3538,Monster Hunter: World,2020-09-01,28377.83
3539,Monster Hunter: World,2020-08-01,33785.62
3540,Monster Hunter: World,2020-07-01,48079.80
3541,Monster Hunter: World,2020-06-01,24145.61
3542,Monster Hunter: World,2020-05-01,43703.71
3543,Monster Hunter: World,2020-04-01,64197.78
3544,Monster Hunter: World,2020-03-01,78026.05
3545,Monster Hunter: World,2020-02-01,106811.93
3546,Monster Hunter: World,2020-01-01,113236.24
3547,Monster Hunter: World,2019-12-01,30498.98
3548,Monster Hunter: World,2019-11-01,22666.75
3549,Monster Hunter: World,2019-10-01,30940.29
3550,Monster Hunter: World,2019-09-01,37898.62
3551,Monster Hunter: World,2019-08-01,35779.93
3552,Monster Hunter: World,2019-07-01,38048.77
3553,Monster Hunter: World,2019-06-01,22671.25
3554,Monster Hunter: World,2019-05-01,24706.77
3555,Monster Hunter: World,2019-04-01,19642.64
3556,Monster Hunter: World,2019-03-01,16683.53
3557,Monster Hunter: World,2019-02-01,30445.04
3558,Monster Hunter: World,2019-01-01,42307.88
3559,Monster Hunter: World,2018-12-01,37970.69
3560,Monster Hunter: World,2018-11-01,34336.66
3561,Monster Hunter: World,2018-10-01,41395.45
3562,Monster Hunter: World,2018-09-01,88575.17
3563,Monster Hunter: World,2018-08-01,188291.24
3564,Rocket League®,2026-04-01,18850.12
3565,Rocket League®,2026-03-01,21043.81
3566,Rocket League®,2026-02-01,20772.27
3567,Rocket League®,2026-01-01,18425.13
3568,Rocket League®,2025-12-01,16110.41
3569,Rocket League®,2025-11-01,14397.89
3570,Rocket League®,2025-10-01,14660.05
3571,Rocket League®,2025-09-01,15650.95
3572,Rocket League®,2025-08-01,15099.83
3573,Rocket League®,2025-07-01,15456.94
3574,Rocket League®,2025-06-01,16344.10
3575,Rocket League®,2025-05-01,17119.06
3576,Rocket League®,2025-04-01,17020.99
3577,Rocket League®,2025-03-01,17922.43
3578,Rocket League®,2025-02-01,18747.82
3579,Rocket League®,2025-01-01,18604.41
3580,Rocket League®,2024-12-01,17523.19
3581,Rocket League®,2024-11-01,17084.47
3582,Rocket League®,2024-10-01,17811.31
3583,Rocket League®,2024-09-01,18505.88
3584,Rocket League®,2024-08-01,17180.31
3585,Rocket League®,2024-07-01,16809.78
3586,Rocket League®,2024-06-01,17896.26
3587,Rocket League®,2024-05-01,18307.30
3588,Rocket League®,2024-04-01,19473.36
3589,Rocket League®,2024-03-01,20530.95
3590,Rocket League®,2024-02-01,19964.20
3591,Rocket League®,2024-01-01,19195.90
3592,Rocket League®,2023-12-01,19283.97
3593,Rocket League®,2023-11-01,19625.10
3594,Rocket League®,2023-10-01,21009.69
3595,Rocket League®,2023-09-01,23152.57
3596,Rocket League®,2023-08-01,23378.54
3597,Rocket League®,2023-07-01,23101.98
3598,Rocket League®,2023-06-01,23423.83
3599,Rocket League®,2023-05-01,23466.48
3600,Rocket League®,2023-04-01,24185.43
3601,Rocket League®,2023-03-01,26156.46
3602,Rocket League®,2023-02-01,26045.28
3603,Rocket League®,2023-01-01,26750.58
3604,Rocket League®,2022-12-01,25661.08
3605,Rocket League®,2022-11-01,22399.72
3606,Rocket League®,2022-10-01,23062.29
3607,Rocket League®,2022-09-01,25067.35
3608,Rocket League®,2022-08-01,23287.66
3609,Rocket League®,2022-07-01,24349.62
3610,Rocket League®,2022-06-01,24991.00
3611,Rocket League®,2022-05-01,24702.00
3612,Rocket League®,2022-04-01,26090.22
3613,Rocket League®,2022-03-01,25938.95
3614,Rocket League®,2022-02-01,27560.39
3615,Rocket League®,2022-01-01,30659.17
3616,Rocket League®,2021-12-01,30590.24
3617,Rocket League®,2021-11-01,32455.03
3618,Rocket League®,2021-10-01,32073.88
3619,Rocket League®,2021-09-01,33150.16
3620,Rocket League®,2021-08-01,36723.70
3621,Rocket League®,2021-07-01,36164.40
3622,Rocket League®,2021-06-01,39573.40
3623,Rocket League®,2021-05-01,45315.47
3624,Rocket League®,2021-04-01,53606.67
3625,Rocket League®,2021-03-01,50493.82
3626,Rocket League®,2021-02-01,53723.01
3627,Rocket League®,2021-01-01,59449.16
3628,Rocket League®,2020-12-01,65765.07
3629,Rocket League®,2020-11-01,67550.39
3630,Rocket League®,2020-10-01,72355.61
3631,Rocket League®,2020-09-01,53108.19
3632,Rocket League®,2020-08-01,41201.98
3633,Rocket League®,2020-07-01,41893.27
3634,Rocket League®,2020-06-01,41136.60
3635,Rocket League®,2020-05-01,45615.55
3636,Rocket League®,2020-04-01,54133.15
3637,Rocket League®,2020-03-01,48445.13
3638,Rocket League®,2020-02-01,40592.15
3639,Rocket League®,2020-01-01,41923.12
3640,Rocket League®,2019-12-01,39973.71
3641,Rocket League®,2019-11-01,32519.97
3642,Rocket League®,2019-10-01,33048.79
3643,Rocket League®,2019-09-01,30338.37
3644,Rocket League®,2019-08-01,31006.72
3645,Rocket League®,2019-07-01,34768.81
3646,Rocket League®,2019-06-01,35466.57
3647,Rocket League®,2019-05-01,34608.96
3648,Rocket League®,2019-04-01,32594.36
3649,Rocket League®,2019-03-01,31435.93
3650,Rocket League®,2019-02-01,31841.03
3651,Rocket League®,2019-01-01,34320.88
3652,Rocket League®,2018-12-01,35315.53
3653,Rocket League®,2018-11-01,32858.99
3654,Rocket League®,2018-10-01,34714.24
3655,Rocket League®,2018-09-01,35890.20
3656,Rocket League®,2018-08-01,30807.02
3657,Rocket League®,2018-07-01,36623.52
3658,Rocket League®,2018-06-01,32067.31
3659,Rocket League®,2018-05-01,27809.87
3660,Rocket League®,2018-04-01,30214.75
3661,Rocket League®,2018-03-01,31200.08
3662,Rocket League®,2018-02-01,32428.13
3663,Rocket League®,2018-01-01,32583.13
3664,Rocket League®,2017-12-01,35983.93
3665,Rocket League®,2017-11-01,30787.97
3666,Rocket League®,2017-10-01,36249.81
3667,Rocket League®,2017-09-01,31315.43
3668,Rocket League®,2017-08-01,30287.68
3669,Rocket League®,2017-07-01,35005.62
3670,Rocket League®,2017-06-01,32661.75
3671,Rocket League®,2017-05-01,33273.94
3672,Rocket League®,2017-04-01,34683.20
3673,Rocket League®,2017-03-01,33763.69
3674,Rocket League®,2017-02-01,33265.25
3675,Rocket League®,2017-01-01,35232.83
3676,Rocket League®,2016-12-01,35187.88
3677,Rocket League®,2016-11-01,29231.05
3678,Rocket League®,2016-10-01,31774.27
3679,Rocket League®,2016-09-01,32689.19
3680,Rocket League®,2016-08-01,27556.29
3681,Rocket League®,2016-07-01,29447.91
3682,Rocket League®,2016-06-01,26120.83
3683,Rocket League®,2016-05-01,25541.31
3684,Rocket League®,2016-04-01,29199.30
3685,Rocket League®,2016-03-01,24542.79
3686,Rocket League®,2016-02-01,25698.97
3687,Rocket League®,2016-01-01,24187.59
3688,Rocket League®,2015-12-01,20397.42
3689,Rocket League®,2015-11-01,16276.41
3690,Rocket League®,2015-10-01,16709.27
3691,Rocket League®,2015-09-01,17439.88
3692,Rocket League®,2015-08-01,19144.34
3693,Rocket League®,2015-07-01,10789.62
3694,Rocket League®,2015-06-01,1.92
3695,Hunt: Showdown 1896,2026-04-01,17260.83
3696,Hunt: Showdown 1896,2026-03-01,16743.07
3697,Hunt: Showdown 1896,2026-02-01,15787.36
3698,Hunt: Showdown 1896,2026-01-01,16990.69
3699,Hunt: Showdown 1896,2025-12-01,16211.44
3700,Hunt: Showdown 1896,2025-11-01,14216.61
3701,Hunt: Showdown 1896,2025-10-01,15743.60
3702,Hunt: Showdown 1896,2025-09-01,12306.18
3703,Hunt: Showdown 1896,2025-08-01,12833.65
3704,Hunt: Showdown 1896,2025-07-01,13622.57
3705,Hunt: Showdown 1896,2025-06-01,12467.92
3706,Hunt: Showdown 1896,2025-05-01,10278.54
3707,Hunt: Showdown 1896,2025-04-01,13772.57
3708,Hunt: Showdown 1896,2025-03-01,11878.76
3709,Hunt: Showdown 1896,2025-02-01,12411.76
3710,Hunt: Showdown 1896,2025-01-01,15081.26
3711,Hunt: Showdown 1896,2024-12-01,14692.83
3712,Hunt: Showdown 1896,2024-11-01,12439.28
3713,Hunt: Showdown 1896,2024-10-01,13788.64
3714,Hunt: Showdown 1896,2024-09-01,14776.05
3715,Hunt: Showdown 1896,2024-08-01,19541.33
3716,Hunt: Showdown 1896,2024-07-01,12734.48
3717,Hunt: Showdown 1896,2024-06-01,12747.79
3718,Hunt: Showdown 1896,2024-05-01,12706.15
3719,Hunt: Showdown 1896,2024-04-01,15562.39
3720,Hunt: Showdown 1896,2024-03-01,19535.19
3721,Hunt: Showdown 1896,2024-02-01,14263.35
3722,Hunt: Showdown 1896,2024-01-01,18002.02
3723,Hunt: Showdown 1896,2023-12-01,19556.40
