,Game,Date,Month_Since_Release,Avg_Players,Log_Players
821,Marvel Rivals,2025-08-01,9,77502.23,11.258061989121018
822,Marvel Rivals,2025-07-01,8,82825.08,11.32448619305957
823,Marvel Rivals,2025-06-01,7,79805.77,11.287351086588375
824,Marvel Rivals,2025-05-01,6,102116.47,11.53386930358209
825,Marvel Rivals,2025-04-01,5,134118.13,11.806476257745118
826,Marvel Rivals,2025-03-01,4,144301.85,11.8796625651926
827,Marvel Rivals,2025-02-01,3,227999.59,12.337099109689348
828,Marvel Rivals,2025-01-01,2,306065.72,12.631555129116306
829,Marvel Rivals,2024-12-01,1,279402.29,12.540407921905985
830,Grand Theft Auto V Enhanced,2026-04-01,14,49244.03,10.804543420978595
831,Grand Theft Auto V Enhanced,2026-03-01,13,51289.05,10.845232558082708
832,Grand Theft Auto V Enhanced,2026-02-01,12,56203.81,10.936739827178206
833,Grand Theft Auto V Enhanced,2026-01-01,11,68907.78,11.140524367898482
834,Grand Theft Auto V Enhanced,2025-12-01,10,77809.52,11.262019067719052
835,Grand Theft Auto V Enhanced,2025-11-01,9,47444.77,10.767321576677698
836,Grand Theft Auto V Enhanced,2025-10-01,8,39580.68,10.586096399403115
837,Grand Theft Auto V Enhanced,2025-09-01,7,36670.7,10.509733350056887
838,Grand Theft Auto V Enhanced,2025-08-01,6,40496.78,10.608977743761008
839,Grand Theft Auto V Enhanced,2025-07-01,5,39977.07,10.596061318725472
840,Grand Theft Auto V Enhanced,2025-06-01,4,43566.13,10.682035292582182
841,Grand Theft Auto V Enhanced,2025-05-01,3,45229.32,10.719500828089583
842,Grand Theft Auto V Enhanced,2025-04-01,2,45409.34,10.723473089742814
843,Grand Theft Auto V Enhanced,2025-03-01,1,75294.06,11.229156526214291
844,Tom Clancy's Rainbow Six Siege,2026-04-01,125,64170.28,11.069295454144735
845,Tom Clancy's Rainbow Six Siege,2026-03-01,124,72777.06,11.195156074637113
846,Tom Clancy's Rainbow Six Siege,2026-02-01,123,54004.25,10.896818026153142
847,Tom Clancy's Rainbow Six Siege,2026-01-01,122,46733.26,10.75221139572641
848,Tom Clancy's Rainbow Six Siege,2025-12-01,121,39974.8,10.596004534562685
849,Tom Clancy's Rainbow Six Siege,2025-11-01,120,31876.99,10.369639711884519
850,Tom Clancy's Rainbow Six Siege,2025-10-01,119,35218.79,10.469335025980193
851,Tom Clancy's Rainbow Six Siege,2025-09-01,118,51338.59,10.84619799008227
852,Tom Clancy's Rainbow Six Siege,2025-08-01,117,61650.14,11.029230779473934
853,Tom Clancy's Rainbow Six Siege,2025-07-01,116,74145.09,11.213779128246182
854,Tom Clancy's Rainbow Six Siege,2025-06-01,115,80447.23,11.295356720503953
855,Tom Clancy's Rainbow Six Siege,2025-05-01,114,51085.1,10.841248148545386
856,Tom Clancy's Rainbow Six Siege,2025-04-01,113,62010.19,11.035054005361161
857,Tom Clancy's Rainbow Six Siege,2025-03-01,112,80494.73,11.295946995425163
858,Tom Clancy's Rainbow Six Siege,2025-02-01,111,60258.5,11.006398920240393
859,Tom Clancy's Rainbow Six Siege,2025-01-01,110,56015.67,10.933386752003143
860,Tom Clancy's Rainbow Six Siege,2024-12-01,109,47517.59,10.768855237262237
861,Tom Clancy's Rainbow Six Siege,2024-11-01,108,35763.66,10.484687573043438
862,Tom Clancy's Rainbow Six Siege,2024-10-01,107,44414.65,10.701324648952106
863,Tom Clancy's Rainbow Six Siege,2024-09-01,106,51446.86,10.848304709273446
864,Tom Clancy's Rainbow Six Siege,2024-08-01,105,50272.3,10.825209508574144
865,Tom Clancy's Rainbow Six Siege,2024-07-01,104,52112.55,10.861161081651293
866,Tom Clancy's Rainbow Six Siege,2024-06-01,103,57864.53,10.965859867895437
867,Tom Clancy's Rainbow Six Siege,2024-05-01,102,60580.55,11.011729163443944
868,Tom Clancy's Rainbow Six Siege,2024-04-01,101,91493.17,11.424019603668807
869,Tom Clancy's Rainbow Six Siege,2024-03-01,100,105825.14,11.569543388327064
870,Tom Clancy's Rainbow Six Siege,2024-02-01,99,57569.07,10.960740723292371
871,Tom Clancy's Rainbow Six Siege,2024-01-01,98,50275.35,10.825270176327212
872,Tom Clancy's Rainbow Six Siege,2023-12-01,97,42055.58,10.646747355764996
873,Tom Clancy's Rainbow Six Siege,2023-11-01,96,36814.58,10.513649241344423
874,Tom Clancy's Rainbow Six Siege,2023-10-01,95,52084.47,10.860622102692398
875,Tom Clancy's Rainbow Six Siege,2023-09-01,94,58767.53,10.981344770477781
876,Tom Clancy's Rainbow Six Siege,2023-08-01,93,51906.45,10.857198338888823
877,Tom Clancy's Rainbow Six Siege,2023-07-01,92,49432.42,10.808361763225193
878,Tom Clancy's Rainbow Six Siege,2023-06-01,91,45374.91,10.72271458809411
879,Tom Clancy's Rainbow Six Siege,2023-05-01,90,40341.85,10.605144670645055
880,Tom Clancy's Rainbow Six Siege,2023-04-01,89,45694.54,10.729734094908723
881,Tom Clancy's Rainbow Six Siege,2023-03-01,88,49957.15,10.818920916975841
882,Tom Clancy's Rainbow Six Siege,2023-02-01,87,41643.63,10.636903694721823
883,Tom Clancy's Rainbow Six Siege,2023-01-01,86,43692.68,10.684935861332209
884,Tom Clancy's Rainbow Six Siege,2022-12-01,85,38917.45,10.569198015140117
885,Tom Clancy's Rainbow Six Siege,2022-11-01,84,23470.28,10.063490218897467
886,Tom Clancy's Rainbow Six Siege,2022-10-01,83,28260.54,10.249221764336212
887,Tom Clancy's Rainbow Six Siege,2022-09-01,82,34852.0,10.458865803351177
888,Tom Clancy's Rainbow Six Siege,2022-08-01,81,34981.88,10.462585492125523
889,Tom Clancy's Rainbow Six Siege,2022-07-01,80,39181.26,10.575953850246364
890,Tom Clancy's Rainbow Six Siege,2022-06-01,79,38631.29,10.561817848838208
891,Tom Clancy's Rainbow Six Siege,2022-05-01,78,36859.56,10.514870294093424
892,Tom Clancy's Rainbow Six Siege,2022-04-01,77,45090.68,10.716430852250626
893,Tom Clancy's Rainbow Six Siege,2022-03-01,76,46745.65,10.752476482259246
894,Tom Clancy's Rainbow Six Siege,2022-02-01,75,43867.38,10.688926270471205
895,Tom Clancy's Rainbow Six Siege,2022-01-01,74,44992.83,10.71425842272422
896,Tom Clancy's Rainbow Six Siege,2021-12-01,73,43674.12,10.684510985972707
897,Tom Clancy's Rainbow Six Siege,2021-11-01,72,37857.97,10.541596804730963
898,Tom Clancy's Rainbow Six Siege,2021-10-01,71,43016.48,10.669338577065902
899,Tom Clancy's Rainbow Six Siege,2021-09-01,70,51139.69,10.842316187035644
900,Tom Clancy's Rainbow Six Siege,2021-08-01,69,49906.2,10.817900522518398
901,Tom Clancy's Rainbow Six Siege,2021-07-01,68,53474.02,10.886951207461967
902,Tom Clancy's Rainbow Six Siege,2021-06-01,67,54960.64,10.914372571661035
903,Tom Clancy's Rainbow Six Siege,2021-05-01,66,58274.07,10.972912504960656
904,Tom Clancy's Rainbow Six Siege,2021-04-01,65,74616.41,11.220115735191646
905,Tom Clancy's Rainbow Six Siege,2021-03-01,64,85157.21,11.352254356610706
906,Tom Clancy's Rainbow Six Siege,2021-02-01,63,72382.76,11.189723428471408
907,Tom Clancy's Rainbow Six Siege,2021-01-01,62,77717.42,11.26083470685185
908,Tom Clancy's Rainbow Six Siege,2020-12-01,61,70721.5,11.166504907493827
909,Tom Clancy's Rainbow Six Siege,2020-11-01,60,55307.46,10.92066307895466
910,Tom Clancy's Rainbow Six Siege,2020-10-01,59,62956.21,11.05019468432893
911,Tom Clancy's Rainbow Six Siege,2020-09-01,58,75543.34,11.232461810274433
912,Tom Clancy's Rainbow Six Siege,2020-08-01,57,68205.26,11.130276966957195
913,Tom Clancy's Rainbow Six Siege,2020-07-01,56,76279.2,11.24215557198238
914,Tom Clancy's Rainbow Six Siege,2020-06-01,55,70200.51,11.159110854944778
915,Tom Clancy's Rainbow Six Siege,2020-05-01,54,80099.3,11.291022393942109
916,Tom Clancy's Rainbow Six Siege,2020-04-01,53,108514.57,11.594639728661418
917,Tom Clancy's Rainbow Six Siege,2020-03-01,52,119877.88,11.694228836923212
918,Tom Clancy's Rainbow Six Siege,2020-02-01,51,97667.34,11.489322493505282
919,Tom Clancy's Rainbow Six Siege,2020-01-01,50,94185.78,11.453024493755526
920,Tom Clancy's Rainbow Six Siege,2019-12-01,49,78228.73,11.26739225036609
921,Tom Clancy's Rainbow Six Siege,2019-11-01,48,66499.28,11.104946399517663
922,Tom Clancy's Rainbow Six Siege,2019-10-01,47,65632.48,11.09182597435097
923,Tom Clancy's Rainbow Six Siege,2019-09-01,46,77922.76,11.263473358633668
924,Tom Clancy's Rainbow Six Siege,2019-08-01,45,73956.28,11.211229386778015
925,Tom Clancy's Rainbow Six Siege,2019-07-01,44,77411.07,11.256885072606782
926,Tom Clancy's Rainbow Six Siege,2019-06-01,43,78059.34,11.265224585664273
927,Tom Clancy's Rainbow Six Siege,2019-05-01,42,59172.09,10.988205257000628
928,Tom Clancy's Rainbow Six Siege,2019-04-01,41,61351.45,11.024374084741584
929,Tom Clancy's Rainbow Six Siege,2019-03-01,40,69588.02,11.150347705070274
930,Tom Clancy's Rainbow Six Siege,2019-02-01,39,72997.66,11.198182664822241
931,Tom Clancy's Rainbow Six Siege,2019-01-01,38,79175.76,11.27942547035035
932,Tom Clancy's Rainbow Six Siege,2018-12-01,37,70865.32,11.168536453219117
933,Tom Clancy's Rainbow Six Siege,2018-11-01,36,57902.93,10.966523266771224
934,Tom Clancy's Rainbow Six Siege,2018-10-01,35,62428.64,11.04177942341998
935,Tom Clancy's Rainbow Six Siege,2018-09-01,34,73676.87,11.207444189027932
936,Tom Clancy's Rainbow Six Siege,2018-08-01,33,73816.38,11.209335937180548
937,Tom Clancy's Rainbow Six Siege,2018-07-01,32,68241.0,11.130800836219972
938,Tom Clancy's Rainbow Six Siege,2018-06-01,31,66376.81,11.10310302747564
939,Tom Clancy's Rainbow Six Siege,2018-05-01,30,63092.81,11.052362095919678
940,Tom Clancy's Rainbow Six Siege,2018-04-01,29,64263.44,11.070746163761156
941,Tom Clancy's Rainbow Six Siege,2018-03-01,28,83112.29,11.327947864011774
942,Tom Clancy's Rainbow Six Siege,2018-02-01,27,68796.24,11.138904371265216
943,Tom Clancy's Rainbow Six Siege,2018-01-01,26,63474.82,11.058398570806748
944,Tom Clancy's Rainbow Six Siege,2017-12-01,25,59411.66,10.992245782383435
945,Tom Clancy's Rainbow Six Siege,2017-11-01,24,41483.67,10.633055134803817
946,Tom Clancy's Rainbow Six Siege,2017-10-01,23,31618.81,10.361507475646668
947,Tom Clancy's Rainbow Six Siege,2017-09-01,22,36448.87,10.50366573558451
948,Tom Clancy's Rainbow Six Siege,2017-08-01,21,33923.18,10.431853835511582
949,Tom Clancy's Rainbow Six Siege,2017-07-01,20,28378.64,10.253392028494606
950,Tom Clancy's Rainbow Six Siege,2017-06-01,19,24083.72,10.089291372541005
951,Tom Clancy's Rainbow Six Siege,2017-05-01,18,23804.07,10.077611853442658
952,Tom Clancy's Rainbow Six Siege,2017-04-01,17,24975.95,10.125668640831364
953,Tom Clancy's Rainbow Six Siege,2017-03-01,16,26079.63,10.168909828823386
954,Tom Clancy's Rainbow Six Siege,2017-02-01,15,30568.27,10.32771782185402
955,Tom Clancy's Rainbow Six Siege,2017-01-01,14,20706.7,9.938212598380726
956,Tom Clancy's Rainbow Six Siege,2016-12-01,13,17176.87,9.751318990348503
957,Tom Clancy's Rainbow Six Siege,2016-11-01,12,15355.49,9.639228343795265
958,Tom Clancy's Rainbow Six Siege,2016-10-01,11,10591.93,9.267847669393623
959,Tom Clancy's Rainbow Six Siege,2016-09-01,10,10411.69,9.250684492332766
960,Tom Clancy's Rainbow Six Siege,2016-08-01,9,13971.23,9.544755494187658
961,Tom Clancy's Rainbow Six Siege,2016-07-01,8,10854.23,9.29231014474341
962,Tom Clancy's Rainbow Six Siege,2016-06-01,7,9002.74,9.105284254428994
963,Tom Clancy's Rainbow Six Siege,2016-05-01,6,7069.7,8.863573325175611
964,Tom Clancy's Rainbow Six Siege,2016-04-01,5,7643.56,8.941618742217305
965,Tom Clancy's Rainbow Six Siege,2016-03-01,4,6125.46,8.720209134633727
966,Tom Clancy's Rainbow Six Siege,2016-02-01,3,9263.47,9.133833987468064
967,Tom Clancy's Rainbow Six Siege,2016-01-01,2,10244.29,9.234475756172914
968,Tom Clancy's Rainbow Six Siege,2015-12-01,1,7941.45,8.979851157215599
969,War Thunder,2026-04-01,157,59540.93,10.994419254199208
970,War Thunder,2026-03-01,156,58087.94,10.969713348143973
971,War Thunder,2026-02-01,155,61658.16,11.02936085993099
972,War Thunder,2026-01-01,154,63311.77,11.05582653081598
973,War Thunder,2025-12-01,153,60552.23,11.011261577369952
974,War Thunder,2025-11-01,152,54176.1,10.899995130766953
975,War Thunder,2025-10-01,151,50444.98,10.828638516370997
976,War Thunder,2025-09-01,150,47551.92,10.76957744570724
977,War Thunder,2025-08-01,149,51837.21,10.855863510133394
978,War Thunder,2025-07-01,148,52813.64,10.874524769665376
979,War Thunder,2025-06-01,147,56334.82,10.93906809542142
980,War Thunder,2025-05-01,146,57740.43,10.963712900366197
981,War Thunder,2025-04-01,145,56004.88,10.93319410877771
982,War Thunder,2025-03-01,144,59213.78,10.988909564055572
983,War Thunder,2025-02-01,143,60266.48,11.006531340922175
984,War Thunder,2025-01-01,142,62799.68,11.047705256901907
985,War Thunder,2024-12-01,141,62586.84,11.04431031134593
986,War Thunder,2024-11-01,140,62102.74,11.03654538933146
987,War Thunder,2024-10-01,139,57521.7,10.959917546895603
988,War Thunder,2024-09-01,138,55346.32,10.921365449928297
989,War Thunder,2024-08-01,137,60839.78,11.015999130324614
990,War Thunder,2024-07-01,136,56711.1,10.945725237751713
991,War Thunder,2024-06-01,135,59152.3,10.987870752843293
992,War Thunder,2024-05-01,134,54038.13,10.897445187478363
993,War Thunder,2024-04-01,133,53653.24,10.890297137661264
994,War Thunder,2024-03-01,132,59463.58,10.993119303283185
995,War Thunder,2024-02-01,131,70092.17,11.15756636920915
996,War Thunder,2024-01-01,130,66052.16,11.098200011913864
997,War Thunder,2023-12-01,129,65773.85,11.093977621909204
998,War Thunder,2023-11-01,128,61701.44,11.030062548356954
999,War Thunder,2023-10-01,127,55219.89,10.91907849345029
1000,War Thunder,2023-09-01,126,52969.06,10.87746324848721
1001,War Thunder,2023-08-01,125,53688.43,10.890952801044564
1002,War Thunder,2023-07-01,124,52519.46,10.868939046566464
1003,War Thunder,2023-06-01,123,53320.24,10.884071275407797
1004,War Thunder,2023-05-01,122,57799.46,10.964734712056273
1005,War Thunder,2023-04-01,121,63272.43,11.055204968231287
1006,War Thunder,2023-03-01,120,59804.23,10.998831673223018
1007,War Thunder,2023-02-01,119,60654.68,11.012952075451263
1008,War Thunder,2023-01-01,118,56067.14,10.934305180147797
1009,War Thunder,2022-12-01,117,49814.44,10.816060180821871
1010,War Thunder,2022-11-01,116,48618.04,10.79174993442899
1011,War Thunder,2022-10-01,115,41260.79,10.62766793331543
1012,War Thunder,2022-09-01,114,42827.33,10.66493172918456
1013,War Thunder,2022-08-01,113,42642.49,10.660606453007174
1014,War Thunder,2022-07-01,112,39828.69,10.592342785853237
1015,War Thunder,2022-06-01,111,42525.19,10.657851885214106
1016,War Thunder,2022-05-01,110,40362.39,10.605653689760866
1017,War Thunder,2022-04-01,109,43612.39,10.68309656327918
1018,War Thunder,2022-03-01,108,39165.69,10.575556387417118
1019,War Thunder,2022-02-01,107,29719.67,10.299564395136134
1020,War Thunder,2022-01-01,106,29066.74,10.27734984416156
1021,War Thunder,2021-12-01,105,26581.67,10.18797715948845
1022,War Thunder,2021-11-01,104,26211.17,10.173940934771732
1023,War Thunder,2021-10-01,103,25086.5,10.130085131821852
1024,War Thunder,2021-09-01,102,25179.81,10.133797761898702
1025,War Thunder,2021-08-01,101,24586.58,10.109956044610383
1026,War Thunder,2021-07-01,100,23001.42,10.04331123213594
1027,War Thunder,2021-06-01,99,24871.47,10.121476642408942
1028,War Thunder,2021-05-01,98,25541.92,10.148076302955147
1029,War Thunder,2021-04-01,97,27850.01,10.234588604421793
1030,War Thunder,2021-03-01,96,30023.21,10.309726028185176
1031,War Thunder,2021-02-01,95,28602.47,10.261248356715184
1032,War Thunder,2021-01-01,94,27477.69,10.221129681667579
1033,War Thunder,2020-12-01,93,27036.2,10.204931987736899
1034,War Thunder,2020-11-01,92,28444.6,10.255713614860527
1035,War Thunder,2020-10-01,91,20961.98,9.950465599622236
1036,War Thunder,2020-09-01,90,21211.97,9.962320923962224
1037,War Thunder,2020-08-01,89,21501.04,9.975856585038885
1038,War Thunder,2020-07-01,88,19152.43,9.860184879508955
1039,War Thunder,2020-06-01,87,20400.64,9.923321551889218
1040,War Thunder,2020-05-01,86,22476.99,10.020247398245498
1041,War Thunder,2020-04-01,85,24790.16,10.118202079223817
1042,War Thunder,2020-03-01,84,20321.06,9.919413065686184
1043,War Thunder,2020-02-01,83,14918.34,9.610346607514273
1044,War Thunder,2020-01-01,82,13825.4,9.534262759064205
1045,War Thunder,2019-12-01,81,13388.39,9.502143192471616
1046,War Thunder,2019-11-01,80,12414.53,9.42662283979513
1047,War Thunder,2019-10-01,79,12547.42,9.437270345736698
1048,War Thunder,2019-09-01,78,12555.42,9.4379077238398
1049,War Thunder,2019-08-01,77,12066.54,9.398191611853088
1050,War Thunder,2019-07-01,76,11063.03,9.311364197773077
1051,War Thunder,2019-06-01,75,11674.33,9.365147693310067
1052,War Thunder,2019-05-01,74,12150.26,9.40510584771669
1053,War Thunder,2019-04-01,73,13294.67,9.495118482007651
1054,War Thunder,2019-03-01,72,13475.33,9.508615885273246
1055,War Thunder,2019-02-01,71,12114.54,9.40216166307042
1056,War Thunder,2019-01-01,70,13420.26,9.504520784406552
1057,War Thunder,2018-12-01,69,13328.36,9.49764937484616
1058,War Thunder,2018-11-01,68,12250.51,9.41332284775932
1059,War Thunder,2018-10-01,67,12690.64,9.448619992848847
1060,War Thunder,2018-09-01,66,11940.84,9.387719736230817
1061,War Thunder,2018-08-01,65,11968.81,9.390059378405322
1062,War Thunder,2018-07-01,64,11527.68,9.352506378793043
1063,War Thunder,2018-06-01,63,12372.09,9.423198408269286
1064,War Thunder,2018-05-01,62,11540.18,9.353590137860722
1065,War Thunder,2018-04-01,61,13183.49,9.486720568148609
1066,War Thunder,2018-03-01,60,13431.58,9.505363929656234
1067,War Thunder,2018-02-01,59,11090.97,9.313886542705221
1068,War Thunder,2018-01-01,58,11615.32,9.360080195406145
1069,War Thunder,2017-12-01,57,11879.4,9.382561086590707
1070,War Thunder,2017-11-01,56,11951.74,9.38863215345459
1071,War Thunder,2017-10-01,55,10681.39,9.276258253858169
1072,War Thunder,2017-09-01,54,10464.8,9.255772523374016
1073,War Thunder,2017-08-01,53,10150.01,9.225229969691123
1074,War Thunder,2017-07-01,52,9379.97,9.146331843700912
1075,War Thunder,2017-06-01,51,10304.06,9.240293271308548
1076,War Thunder,2017-05-01,50,10789.19,9.286299985925519
1077,War Thunder,2017-04-01,49,10830.48,9.290119660342516
1078,War Thunder,2017-03-01,48,10994.24,9.305126778271472
1079,War Thunder,2017-02-01,47,10829.32,9.29001254947343
1080,War Thunder,2017-01-01,46,11347.94,9.336791508639473
1081,War Thunder,2016-12-01,45,10650.6,9.273371507578814
1082,War Thunder,2016-11-01,44,9924.85,9.202796992091058
1083,War Thunder,2016-10-01,43,11016.75,9.307172120879635
1084,War Thunder,2016-09-01,42,9529.8,9.162179010069165
1085,War Thunder,2016-08-01,41,10075.81,9.217892780605549
1086,War Thunder,2016-07-01,40,9696.34,9.179503773700898
1087,War Thunder,2016-06-01,39,11079.32,9.31283558657679
1088,War Thunder,2016-05-01,38,10336.49,9.243435632019445
1089,War Thunder,2016-04-01,37,11093.15,9.314083079688164
1090,War Thunder,2016-03-01,36,11608.99,9.359535076937027
1091,War Thunder,2016-02-01,35,10393.47,9.248933003311983
1092,War Thunder,2016-01-01,34,11192.82,9.323027780280462
1093,War Thunder,2015-12-01,33,11284.34,9.331171202827116
1094,War Thunder,2015-11-01,32,11495.83,9.34973963989726
1095,War Thunder,2015-10-01,31,9089.42,9.114866378755172
1096,War Thunder,2015-09-01,30,8864.56,9.089816583886796
1097,War Thunder,2015-08-01,29,10184.55,9.228627145063323
1098,War Thunder,2015-07-01,28,11123.5,9.316815266483188
1099,War Thunder,2015-06-01,27,10054.55,9.215780547351464
1100,War Thunder,2015-05-01,26,13205.13,9.488360669438547
1101,War Thunder,2015-04-01,25,11579.25,9.356969982190146
1102,War Thunder,2015-03-01,24,14284.9,9.566958314290353
1103,War Thunder,2015-02-01,23,13214.57,9.489075287727305
1104,War Thunder,2015-01-01,22,11169.53,9.320944814186042
1105,War Thunder,2014-12-01,21,10354.59,9.245185178646965
1106,War Thunder,2014-11-01,20,8193.81,9.011134270139662
1107,War Thunder,2014-10-01,19,8940.65,9.098363572459661
1108,War Thunder,2014-09-01,18,6291.17,8.746902341935808
1109,War Thunder,2014-08-01,17,7620.39,8.938582828473347
1110,War Thunder,2014-07-01,16,7504.58,8.923268779810053
1111,War Thunder,2014-06-01,15,8606.26,9.06024512442255
1112,War Thunder,2014-05-01,14,10863.41,9.293155540518159
1113,War Thunder,2014-04-01,13,7091.33,8.866628190086043
1114,War Thunder,2014-03-01,12,5441.85,8.601874355567505
1115,War Thunder,2014-02-01,11,6207.97,8.733589229377152
1116,War Thunder,2014-01-01,10,7076.68,8.864560150153654
1117,War Thunder,2013-12-01,9,6825.75,8.828457504125575
1118,War Thunder,2013-11-01,8,5615.08,8.63321111462225
1119,War Thunder,2013-10-01,7,5812.89,8.667833144418918
1120,War Thunder,2013-09-01,6,7586.98,8.934188899246555
1121,War Thunder,2013-08-01,5,4119.29,8.323436097395946
1122,War Thunder,2013-07-01,4,0.05,-2.995732273553991
1123,War Thunder,2013-06-01,3,0.08,-2.5257286443082556
1124,War Thunder,2013-05-01,2,0.0,-inf
1125,War Thunder,2013-04-01,1,0.02,-3.912023005428146
1126,Warframe,2026-04-01,160,64714.83,11.077745665970516
1127,Warframe,2026-03-01,159,52427.32,10.86718310848671
1128,Warframe,2026-02-01,158,57146.54,10.953374124957994
1129,Warframe,2026-01-01,157,75258.49,11.228684000167249
1130,Warframe,2025-12-01,156,86044.53,11.362620231925973
1131,Warframe,2025-11-01,155,57644.02,10.962041790915377
1132,Warframe,2025-10-01,154,45256.61,10.720104015807882
1133,Warframe,2025-09-01,153,39491.76,10.583847321532685
1134,Warframe,2025-08-01,152,48090.19,10.780833485189252
1135,Warframe,2025-07-01,151,48453.91,10.788368315817086
1136,Warframe,2025-06-01,150,43444.33,10.679235627356714
1137,Warframe,2025-05-01,149,43464.03,10.679688978457515
1138,Warframe,2025-04-01,148,46433.86,10.74578421346188
1139,Warframe,2025-03-01,147,53343.44,10.884506287594997
1140,Warframe,2025-02-01,146,54616.04,10.908082891483962
1141,Warframe,2025-01-01,145,53438.63,10.886289171654369
1142,Warframe,2024-12-01,144,56169.3,10.936125623280407
1143,Warframe,2024-11-01,143,47673.68,10.77213474261809
1144,Warframe,2024-10-01,142,53567.35,10.888695019665612
1145,Warframe,2024-09-01,141,41473.62,10.632812841449027
1146,Warframe,2024-08-01,140,45769.01,10.731362503525185
1147,Warframe,2024-07-01,139,43824.73,10.687953548903373
1148,Warframe,2024-06-01,138,43704.02,10.685195367699466
1149,Warframe,2024-05-01,137,43019.93,10.669418775670234
1150,Warframe,2024-04-01,136,49977.03,10.819318778853773
1151,Warframe,2024-03-01,135,50841.09,10.836460164884732
1152,Warframe,2024-02-01,134,59247.77,10.989483421158281
1153,Warframe,2024-01-01,133,64766.78,11.078548096567223
1154,Warframe,2023-12-01,132,55599.18,10.92592373192848
1155,Warframe,2023-11-01,131,45549.63,10.726557779713291
1156,Warframe,2023-10-01,130,44347.2,10.69980485158459
1157,Warframe,2023-09-01,129,39713.14,10.58943739428046
1158,Warframe,2023-08-01,128,39582.6,10.586144906741374
1159,Warframe,2023-07-01,127,38412.14,10.556128834445587
1160,Warframe,2023-06-01,126,43891.83,10.689483476960019
1161,Warframe,2023-05-01,125,54935.93,10.91392287608971
1162,Warframe,2023-04-01,124,48355.07,10.786326355776941
1163,Warframe,2023-03-01,123,40706.49,10.614142818177838
1164,Warframe,2023-02-01,122,41930.39,10.643766141337865
1165,Warframe,2023-01-01,121,40670.91,10.613268373866095
1166,Warframe,2022-12-01,120,39102.17,10.573933243154688
1167,Warframe,2022-11-01,119,29968.36,10.307897437425384
1168,Warframe,2022-10-01,118,34102.58,10.437128320233596
1169,Warframe,2022-09-01,117,39771.48,10.5909053514897
1170,Warframe,2022-08-01,116,37581.61,10.534270113986967
1171,Warframe,2022-07-01,115,39765.67,10.590759256237096
1172,Warframe,2022-06-01,114,37347.42,10.528019111869865
1173,Warframe,2022-05-01,113,46222.44,10.741220673434544
1174,Warframe,2022-04-01,112,43232.73,10.674353126257632
1175,Warframe,2022-03-01,111,31060.63,10.343696379819576
1176,Warframe,2022-02-01,110,35037.94,10.464186753367793
1177,Warframe,2022-01-01,109,47395.24,10.766277080699618
1178,Warframe,2021-12-01,108,54651.19,10.908726268298995
1179,Warframe,2021-11-01,107,40776.13,10.615852140164687
1180,Warframe,2021-10-01,106,39866.36,10.59328813949328
1181,Warframe,2021-09-01,105,46968.35,10.757229249598389
1182,Warframe,2021-08-01,104,50753.51,10.834736057073991
1183,Warframe,2021-07-01,103,51614.78,10.851563344563763
1184,Warframe,2021-06-01,102,39622.26,10.587146360523747
1185,Warframe,2021-05-01,101,46683.85,10.751153559434803
1186,Warframe,2021-04-01,100,46416.38,10.7454076931598
1187,Warframe,2021-03-01,99,42951.59,10.66782894651764
1188,Warframe,2021-02-01,98,39209.96,10.576686075137935
1189,Warframe,2021-01-01,97,36124.14,10.494716618902986
1190,Warframe,2020-12-01,96,35990.05,10.49099779034691
1191,Warframe,2020-11-01,95,39914.02,10.594482919605122
1192,Warframe,2020-10-01,94,41298.79,10.628588480699111
1193,Warframe,2020-09-01,93,56330.88,10.938998153992902
1194,Warframe,2020-08-01,92,59629.02,10.99589764730157
1195,Warframe,2020-07-01,91,39385.15,10.58114412068673
1196,Warframe,2020-06-01,90,44830.35,10.710640644390924
1197,Warframe,2020-05-01,89,49687.06,10.813499816011566
1198,Warframe,2020-04-01,88,56318.77,10.938783151104802
1199,Warframe,2020-03-01,87,52827.37,10.874784706598529
1200,Warframe,2020-02-01,86,40934.88,10.61973779032952
1201,Warframe,2020-01-01,85,36264.08,10.498582998662814
1202,Warframe,2019-12-01,84,47143.02,10.760941238926836
1203,Warframe,2019-11-01,83,46092.73,10.738410515897925
1204,Warframe,2019-10-01,82,34398.86,10.44577870327748
1205,Warframe,2019-09-01,81,42482.22,10.656840914437327
1206,Warframe,2019-08-01,80,53195.56,10.881730213200253
1207,Warframe,2019-07-01,79,55902.24,10.931359729896698
1208,Warframe,2019-06-01,78,42673.26,10.66132777354492
1209,Warframe,2019-05-01,77,50580.69,10.831325161886543
1210,Warframe,2019-04-01,76,56574.51,10.943313809394853
1211,Warframe,2019-03-01,75,62800.49,11.047718154973621
1212,Warframe,2019-02-01,74,46224.26,10.74126004747386
1213,Warframe,2019-01-01,73,52754.51,10.87340454531393
1214,Warframe,2018-12-01,72,53727.55,10.89168118432105
1215,Warframe,2018-11-01,71,61486.55,11.026573730689464
1216,Warframe,2018-10-01,70,49718.26,10.8141275490348
1217,Warframe,2018-09-01,69,51794.26,10.855034611296793
1218,Warframe,2018-08-01,68,68891.69,11.14029084014873
1219,Warframe,2018-07-01,67,76594.91,11.246285904434682
1220,Warframe,2018-06-01,66,56623.46,10.944178665947513
1221,Warframe,2018-05-01,65,42942.86,10.667625673779295
